Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_median
Armadale,2,u,700000.0,6.3,3143.0,2.0,1.0,2.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,5,h,1525000.0,6.3,3143.0,8.0,2.0,2.0,693.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,3,u,735000.0,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,825000.0,6.3,3143.0,2.0,1.0,1.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,3,t,1586000.0,6.3,3143.0,2.0,2.0,2.0,246.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,645000.0,6.3,3143.0,3.0,1.0,1.0,0.0,,1960.0,3143.0,69.0,192.46376811594203,100.0
Armadale,1,h,1435000.0,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,h,1780000.0,6.3,3143.0,2.0,2.0,2.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,592500.0,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,h,1210000.0,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,3143.0,69.0,192.46376811594203,100.0
Armadale,3,h,1800000.0,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,3143.0,69.0,192.46376811594203,100.0
Armadale,4,h,2200000.0,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,h,1125000.0,6.3,3143.0,3.0,1.0,2.0,169.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,3,h,2250000.0,6.3,3143.0,3.0,3.0,1.0,301.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,h,1900000.0,6.3,3143.0,2.0,2.0,0.0,207.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,1,u,440000.0,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,490000.0,6.3,3143.0,2.0,1.0,1.0,0.0,,1966.0,3143.0,69.0,192.46376811594203,100.0
Armadale,3,u,732000.0,6.3,3143.0,3.0,2.0,2.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,704000.0,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,620000.0,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,3143.0,69.0,192.46376811594203,100.0
Armadale,3,h,1900000.0,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,3143.0,69.0,192.46376811594203,100.0
Armadale,1,u,450000.0,6.3,3143.0,1.0,1.0,1.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,710000.0,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,872000.0,6.3,3143.0,2.0,1.0,1.0,1194.0,,1953.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,598000.0,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,3143.0,69.0,192.46376811594203,100.0
Armadale,3,h,1285000.0,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,3143.0,69.0,192.46376811594203,100.0
Armadale,3,t,1101000.0,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,3143.0,69.0,192.46376811594203,100.0
Armadale,4,h,2000000.0,6.3,3143.0,4.0,3.0,4.0,544.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,565000.0,6.3,3143.0,3.0,1.0,1.0,0.0,,,3143.0,69.0,192.46376811594203,100.0
Armadale,1,u,567000.0,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,u,471500.0,6.3,3143.0,2.0,1.0,1.0,0.0,,1980.0,3143.0,69.0,192.46376811594203,100.0
Ascot Vale,2,u,455000.0,5.9,3032.0,3.0,1.0,2.0,0.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,467000.0,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1380000.0,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,490000.0,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1850000.0,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1284000.0,5.9,3032.0,3.0,1.0,2.0,623.0,,1938.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,971000.0,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,710000.0,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,750000.0,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,1053000.0,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1377000.0,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,970000.0,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,940000.0,5.9,3032.0,2.0,1.0,1.0,330.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,751000.0,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,950000.0,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,685000.0,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1230000.0,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,636500.0,5.9,3032.0,2.0,1.0,1.0,0.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,910000.0,5.9,3032.0,3.0,1.0,0.0,317.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,770000.0,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,960000.0,5.9,3032.0,3.0,2.0,2.0,229.0,,2011.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,890000.0,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,965000.0,5.9,3032.0,2.0,1.0,1.0,170.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1440000.0,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,955000.0,5.9,3032.0,2.0,1.0,0.0,255.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,450000.0,5.9,3032.0,2.0,1.0,1.0,0.0,,2010.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,801000.0,5.9,3032.0,3.0,1.0,2.0,431.0,,1950.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1000000.0,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1435000.0,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1425000.0,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1340000.0,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,955000.0,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1100000.0,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1255000.0,5.9,3032.0,3.0,2.0,2.0,308.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,432000.0,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1640000.0,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,610000.0,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,890000.0,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1180000.0,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1480000.0,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,1150000.0,5.9,3032.0,2.0,1.0,1.0,387.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1350000.0,5.9,3032.0,3.0,1.0,3.0,575.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,5,h,1905000.0,5.9,3032.0,5.0,2.0,2.0,521.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,t,865000.0,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,t,705000.0,5.9,3032.0,2.0,2.0,1.0,113.0,,1998.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,442000.0,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,540000.0,5.9,3032.0,2.0,2.0,1.0,0.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1037500.0,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,t,1050000.0,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,440000.0,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,1010000.0,5.9,3032.0,2.0,1.0,1.0,325.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1430000.0,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,570000.0,5.9,3032.0,2.0,1.0,1.0,0.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,690000.0,5.9,3032.0,2.0,1.0,1.0,0.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1291000.0,5.9,3032.0,3.0,1.0,2.0,414.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1130000.0,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1135000.0,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,950000.0,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,u,790000.0,5.9,3032.0,3.0,2.0,1.0,0.0,148.0,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1345000.0,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1381500.0,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,995000.0,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1050000.0,5.9,3032.0,3.0,1.0,3.0,536.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,786000.0,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,705000.0,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,760000.0,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,u,487500.0,5.9,3032.0,3.0,1.0,3.0,0.0,,1972.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,t,1000000.0,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1110000.0,5.9,3032.0,4.0,2.0,1.0,349.0,,1920.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1300000.0,5.9,3032.0,4.0,1.0,4.0,664.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1060000.0,5.9,3032.0,3.0,1.0,1.0,555.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1410000.0,5.9,3032.0,3.0,2.0,2.0,459.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,932500.0,5.9,3032.0,3.0,2.0,1.0,254.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,965000.0,5.9,3032.0,3.0,1.0,0.0,216.0,,,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,3,h,1215000.0,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,u,545000.0,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,4,h,1705000.0,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,3032.0,176.0,111.61363636363636,86.5
Ascot Vale,2,h,925000.0,5.9,3032.0,2.0,1.0,1.0,407.0,,,3032.0,176.0,111.61363636363636,86.5
Ashburton,3,h,1670000.0,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,t,955000.0,11.0,3147.0,3.0,2.0,2.0,203.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,t,2050000.0,11.0,3147.0,3.0,3.0,4.0,310.0,315.0,2014.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,2,u,500000.0,11.0,3147.0,2.0,1.0,1.0,710.0,,2010.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,2,h,1575000.0,11.0,3147.0,2.0,1.0,2.0,679.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1555000.0,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1100000.0,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1337000.0,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,h,2215000.0,11.0,3147.0,4.0,2.0,1.0,681.0,,1940.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1518000.0,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1710000.0,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1655000.0,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,h,1550000.0,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1662000.0,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1665000.0,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,2,h,1445000.0,11.0,3147.0,2.0,1.0,2.0,704.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,t,968000.0,11.0,3147.0,3.0,1.0,1.0,227.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,t,900000.0,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1500000.0,11.0,3147.0,3.0,1.0,2.0,545.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1500000.0,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,h,1800000.0,11.0,3147.0,4.0,2.0,4.0,749.0,206.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1830000.0,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1415000.0,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,2,h,1440000.0,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,t,1250000.0,11.0,3147.0,4.0,2.0,2.0,321.0,199.0,2007.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1422000.0,11.0,3147.0,3.0,1.0,2.0,583.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,5,h,1600000.0,11.0,3147.0,5.0,3.0,4.0,700.0,266.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,h,1860000.0,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,t,1710000.0,11.0,3147.0,3.0,2.0,2.0,295.0,,1990.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,h,1790000.0,11.0,3147.0,4.0,2.0,2.0,514.0,240.0,1935.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,4,h,1950000.0,11.0,3147.0,4.0,2.0,2.0,844.0,278.0,1940.0,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1600000.0,11.0,3147.0,3.0,1.0,2.0,637.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1320000.0,11.0,3147.0,3.0,1.0,2.0,1063.0,,,3147.0,29.0,82.75862068965517,60.0
Ashburton,3,h,1650000.0,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,h,995000.0,12.2,3147.0,2.0,1.0,1.0,583.0,,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1250000.0,12.2,3147.0,3.0,1.0,1.0,842.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,u,1045000.0,12.2,3147.0,3.0,2.0,2.0,467.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1200000.0,12.2,3147.0,4.0,3.0,2.0,372.0,201.0,2016.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,h,1075000.0,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1120000.0,12.2,3147.0,3.0,1.0,2.0,723.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,t,700000.0,12.2,3147.0,2.0,1.0,2.0,367.0,110.0,1970.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,761000.0,12.2,3147.0,3.0,2.0,4.0,400.0,94.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1270000.0,12.2,3147.0,4.0,2.0,1.0,724.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1510000.0,12.2,3147.0,4.0,2.0,2.0,526.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1365000.0,12.2,3147.0,3.0,1.0,1.0,792.0,792.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1100000.0,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1415000.0,12.2,3147.0,4.0,3.0,2.0,724.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,u,690000.0,12.2,3147.0,2.0,1.0,1.0,216.0,90.0,2003.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1631000.0,12.2,3147.0,3.0,2.0,3.0,782.0,215.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1500000.0,12.2,3147.0,4.0,2.0,1.0,593.0,255.0,1930.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,5,h,1529500.0,12.2,3147.0,5.0,3.0,2.0,585.0,317.0,2000.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,u,600000.0,12.2,3147.0,2.0,1.0,1.0,153.0,80.0,1970.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,u,535000.0,12.2,3147.0,2.0,1.0,1.0,72.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,785000.0,12.2,3147.0,3.0,1.0,1.0,557.0,,1960.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1240000.0,12.2,3147.0,4.0,2.0,2.0,766.0,192.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,u,700000.0,12.2,3147.0,2.0,1.0,2.0,192.0,88.0,2007.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,4,h,1350000.0,12.2,3147.0,4.0,2.0,1.0,727.0,,,3147.0,29.0,82.75862068965517,60.0
Ashwood,2,h,1110000.0,12.2,3147.0,2.0,1.0,1.0,586.0,86.0,1950.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1305000.0,12.2,3147.0,3.0,1.0,1.0,760.0,120.0,1960.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,855000.0,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,t,900500.0,12.2,3147.0,3.0,2.0,2.0,256.0,134.0,2012.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1200000.0,12.2,3147.0,3.0,2.0,2.0,839.0,198.0,1970.0,3147.0,29.0,82.75862068965517,60.0
Avondale Heights,3,h,850000.0,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,750000.0,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,t,851000.0,10.5,3034.0,3.0,3.0,1.0,557.0,181.0,2017.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,848000.0,10.5,3034.0,3.0,1.0,2.0,542.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,806000.0,10.5,3034.0,4.0,2.0,1.0,350.0,,2008.0,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1155000.0,10.5,3034.0,3.0,2.0,2.0,569.0,225.0,2008.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,670000.0,10.5,3034.0,3.0,2.0,2.0,671.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1200000.0,10.5,3034.0,4.0,5.0,4.0,673.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,680000.0,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1160000.0,10.5,3034.0,4.0,3.0,2.0,789.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,750000.0,10.5,3034.0,3.0,1.0,1.0,529.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,627500.0,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,t,880000.0,10.5,3034.0,3.0,2.0,2.0,339.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,950000.0,10.5,3034.0,4.0,3.0,3.0,761.0,281.0,1970.0,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1600000.0,10.5,3034.0,4.0,3.0,3.0,1801.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,2,t,585000.0,10.5,3034.0,2.0,1.0,1.0,136.0,,2012.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,650000.0,10.5,3034.0,3.0,1.0,3.0,574.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,725000.0,10.5,3034.0,3.0,1.0,4.0,606.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,u,665000.0,10.5,3034.0,3.0,2.0,1.0,289.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,560500.0,10.5,3034.0,3.0,1.0,1.0,177.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,615000.0,10.5,3034.0,3.0,1.0,2.0,649.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,845000.0,10.5,3034.0,3.0,1.0,3.0,704.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,585000.0,10.5,3034.0,3.0,1.0,2.0,322.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,2,u,440000.0,10.5,3034.0,2.0,1.0,1.0,263.0,,1999.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,850000.0,10.5,3034.0,3.0,1.0,2.0,766.0,149.0,,3034.0,4.0,127.25,40.0
Avondale Heights,5,h,850000.0,10.5,3034.0,5.0,2.0,4.0,574.0,,,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,705000.0,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,3034.0,4.0,127.25,40.0
Avondale Heights,4,h,1100000.0,10.5,3034.0,4.0,3.0,2.0,873.0,395.0,1992.0,3034.0,4.0,127.25,40.0
Avondale Heights,3,h,892500.0,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,3034.0,4.0,127.25,40.0
